gempermid,holddate,shareshldadj,shareshld,pctshouthld,shshldchg,comname,name,activity,close_
8589991161,2008-12-11T00:00:00Z,7513600,75136,41.28,-2226,ES CON Japan Ord Shs,Tower Investment Management,sell,102.2
8589991161,2009-06-05T00:00:00Z,7277900,72779,39.99,-2357,ES CON Japan Ord Shs,Tower Investment Management,sell,92
8589991161,2009-06-08T00:00:00Z,6988600,69886,38.4,-2893,ES CON Japan Ord Shs,Tower Investment Management,sell,84
8589991161,2009-06-09T00:00:00Z,6689300,66893,36.75,-2993,ES CON Japan Ord Shs,Tower Investment Management,sell,78.9
8589991161,2009-06-10T00:00:00Z,6098e3,60980,33.51,-5913,ES CON Japan Ord Shs,Tower Investment Management,sell,71.5
8589991161,2009-06-11T00:00:00Z,5192e3,51920,28.53,-9060,ES CON Japan Ord Shs,Tower Investment Management,sell,70.3
8589991161,2009-06-12T00:00:00Z,4295200,42952,23.6,-8968,ES CON Japan Ord Shs,Tower Investment Management,sell,77.5
8589991161,2009-06-15T00:00:00Z,3311700,33117,18.2,-9835,ES CON Japan Ord Shs,Tower Investment Management,sell,67.5
8589991161,2009-06-16T00:00:00Z,2808800,28088,15.43,-5029,ES CON Japan Ord Shs,Tower Investment Management,sell,63.5
8589991161,2009-06-17T00:00:00Z,232e4,23200,12.75,-4888,ES CON Japan Ord Shs,Tower Investment Management,sell,56.7
8589991161,2009-06-18T00:00:00Z,1466100,14661,8.06,-8539,ES CON Japan Ord Shs,Tower Investment Management,sell,50.6
8589991341,2010-10-29T00:00:00Z,495300,495300,5.25,495300,Endo Manufacturing Ord Shs,Tower Investment Management,buy,355
8589991341,2011-03-15T00:00:00Z,701500,701500,7.43,206200,Endo Manufacturing Ord Shs,Tower Investment Management,buy,383
8589991341,2011-07-15T00:00:00Z,840400,840400,8.9,138900,Endo Manufacturing Ord Shs,Tower Investment Management,buy,443
8589991341,2011-10-31T00:00:00Z,956700,956700,10.13,116300,Endo Manufacturing Ord Shs,Tower Investment Management,buy,334
8589991341,2011-11-18T00:00:00Z,1052200,1052200,11.14,95500,Endo Manufacturing Ord Shs,Tower Investment Management,buy,304
8589991341,2012-09-10T00:00:00Z,2301800,2301800,24.38,197400,Endo Manufacturing Ord Shs,Tower Investment Management,buy,437
8589991341,2016-01-22T00:00:00Z,1256700,1256700,13.31,105800,Endo Manufacturing Ord Shs,Tower Investment Management,buy,466
8589991341,2016-02-15T00:00:00Z,1353200,1353200,14.33,96500,Endo Manufacturing Ord Shs,Tower Investment Management,buy,435
8589991341,2016-03-18T00:00:00Z,1472e3,1472e3,15.59,118800,Endo Manufacturing Ord Shs,Tower Investment Management,buy,473
8589991341,2016-04-12T00:00:00Z,1569700,1569700,16.63,97700,Endo Manufacturing Ord Shs,Tower Investment Management,buy,468
8589991341,2016-06-17T00:00:00Z,1665e3,1665e3,17.63,95300,Endo Manufacturing Ord Shs,Tower Investment Management,buy,430
8589991351,2007-04-13T00:00:00Z,552900,184300,8.86,21900,CDG Ord Shs,Tower Investment Management,buy,416.666666667
8589991351,2007-07-24T00:00:00Z,627300,209100,10.05,24800,CDG Ord Shs,Tower Investment Management,buy,470
8589991351,2008-04-01T00:00:00Z,691200,230400,11.08,21300,CDG Ord Shs,Tower Investment Management,buy,420
8589991351,2008-06-10T00:00:00Z,756600,252200,12.13,21800,CDG Ord Shs,Tower Investment Management,buy,421.666666667
8589991351,2009-06-29T00:00:00Z,693300,231100,11.11,-21100,CDG Ord Shs,Tower Investment Management,sell,426.666666667
8589991351,2010-06-14T00:00:00Z,1314e3,438e3,21.06,-24200,CDG Ord Shs,Tower Investment Management,sell,466.666666667
8589991351,2017-11-09T00:00:00Z,544800,544800,8.73,325800,CDG Ord Shs,Tower Investment Management,buy,1859
8589991351,2017-11-15T00:00:00Z,294800,294800,4.72,-25e4,CDG Ord Shs,Tower Investment Management,sell,1882
8589992013,2007-12-05T00:00:00Z,1836700,1836700,5.03,1836700,Arisawa Mfg Ord Shs,Taiyo Fund Management,buy,1245
8589992013,2007-12-13T00:00:00Z,2241700,2241700,6.13,405e3,Arisawa Mfg Ord Shs,Taiyo Fund Management,buy,1371
8589992013,2008-01-31T00:00:00Z,2642800,2642800,7.23,401100,Arisawa Mfg Ord Shs,Taiyo Fund Management,buy,889
8589992013,2008-02-12T00:00:00Z,3075700,3075700,8.42,432900,Arisawa Mfg Ord Shs,Taiyo Fund Management,buy,735
8589992013,2008-03-07T00:00:00Z,3289400,3289400,9,213700,Arisawa Mfg Ord Shs,Taiyo Fund Management,buy,761
8589992013,2010-01-18T00:00:00Z,2721100,2721100,7.78,-568300,Arisawa Mfg Ord Shs,Taiyo Fund Management,sell,601
8589992013,2010-02-18T00:00:00Z,2264600,2264600,6.47,-456500,Arisawa Mfg Ord Shs,Taiyo Fund Management,sell,664
8589992013,2010-02-24T00:00:00Z,1819700,1819700,5.2,-444900,Arisawa Mfg Ord Shs,Taiyo Fund Management,sell,648
8589992013,2010-04-08T00:00:00Z,2675400,2675400,7.64,-964e3,Arisawa Mfg Ord Shs,Taiyo Fund Management,sell,734
8589992405,2007-07-31T00:00:00Z,877100,877100,10.25,276400,Meiho Enterprise Ord Shs,Tower Investment Management,buy,1300
8589992405,2007-08-03T00:00:00Z,1001300,1001300,11.7,124200,Meiho Enterprise Ord Shs,Tower Investment Management,buy,1300
8589992405,2007-08-17T00:00:00Z,1096500,1096500,12.81,95200,Meiho Enterprise Ord Shs,Tower Investment Management,buy,1190
8589992405,2007-08-28T00:00:00Z,1188100,1188100,13.88,91600,Meiho Enterprise Ord Shs,Tower Investment Management,buy,1180
8589992405,2007-09-10T00:00:00Z,1274800,1274800,14.89,86700,Meiho Enterprise Ord Shs,Tower Investment Management,buy,1120
8589992405,2007-09-21T00:00:00Z,136e4,136e4,15.89,85200,Meiho Enterprise Ord Shs,Tower Investment Management,buy,1130
8589992405,2007-10-17T00:00:00Z,1458200,1458200,17.03,98200,Meiho Enterprise Ord Shs,Tower Investment Management,buy,1250
8589992405,2007-10-26T00:00:00Z,1558e3,1558e3,18.2,99800,Meiho Enterprise Ord Shs,Tower Investment Management,buy,1260
8589992405,2007-11-20T00:00:00Z,1650800,1650800,19.28,92800,Meiho Enterprise Ord Shs,Tower Investment Management,buy,1260
8589992405,2007-12-21T00:00:00Z,1909e3,1909e3,22.3,258200,Meiho Enterprise Ord Shs,Tower Investment Management,buy,1143
8589992405,2008-02-01T00:00:00Z,1960200,1960200,22.9,51200,Meiho Enterprise Ord Shs,Tower Investment Management,buy,1020
8589992405,2008-08-01T00:00:00Z,207e4,207e4,21.43,109800,Meiho Enterprise Ord Shs,Tower Investment Management,buy,443
8589992405,2008-08-14T00:00:00Z,2220700,2220700,22.99,150700,Meiho Enterprise Ord Shs,Tower Investment Management,buy,253
8589992405,2008-08-29T00:00:00Z,2323800,2323800,24.05,103100,Meiho Enterprise Ord Shs,Tower Investment Management,buy,243
8589992405,2009-10-16T00:00:00Z,1927e3,1927e3,19.95,-396800,Meiho Enterprise Ord Shs,Tower Investment Management,sell,217
8589992405,2010-06-14T00:00:00Z,1927e3,1927e3,19.95,0,Meiho Enterprise Ord Shs,Tower Investment Management,hold,160
8589992405,2010-12-13T00:00:00Z,1748500,1748500,18.1,-178500,Meiho Enterprise Ord Shs,Tower Investment Management,sell,139
8589992405,2010-12-20T00:00:00Z,1633e3,1633e3,16.9,-115500,Meiho Enterprise Ord Shs,Tower Investment Management,sell,137
8589992405,2011-02-07T00:00:00Z,1533e3,1533e3,15.87,-1e5,Meiho Enterprise Ord Shs,Tower Investment Management,sell,135
8589992405,2011-07-27T00:00:00Z,1402400,1402400,14.52,-130600,Meiho Enterprise Ord Shs,Tower Investment Management,sell,105
8589992405,2011-08-23T00:00:00Z,1303400,1303400,13.49,-99e3,Meiho Enterprise Ord Shs,Tower Investment Management,sell,106
8589992405,2011-09-21T00:00:00Z,1002500,1002500,10.38,-300900,Meiho Enterprise Ord Shs,Tower Investment Management,sell,81
8589992405,2011-09-26T00:00:00Z,716200,716200,7.41,-286300,Meiho Enterprise Ord Shs,Tower Investment Management,sell,63
8589993083,2007-11-30T00:00:00Z,129e4,129e4,5.08,129e4,Tsuzuki Denki Ord Shs,Tower Investment Management,buy,369
8589993083,2008-01-31T00:00:00Z,168e4,168e4,6.62,39e4,Tsuzuki Denki Ord Shs,Tower Investment Management,buy,350
8589993083,2009-06-30T00:00:00Z,1934e3,1934e3,7.62,254e3,Tsuzuki Denki Ord Shs,Tower Investment Management,buy,325
8589993083,2009-08-31T00:00:00Z,2197e3,2197e3,8.65,263e3,Tsuzuki Denki Ord Shs,Tower Investment Management,buy,372
8589993083,2009-11-30T00:00:00Z,2533e3,2533e3,9.98,336e3,Tsuzuki Denki Ord Shs,Tower Investment Management,buy,356
8589993083,2009-12-11T00:00:00Z,2949e3,2949e3,11.62,416e3,Tsuzuki Denki Ord Shs,Tower Investment Management,buy,282
8589993083,2010-05-21T00:00:00Z,3207e3,3207e3,12.63,258e3,Tsuzuki Denki Ord Shs,Tower Investment Management,buy,340
8589993083,2010-06-14T00:00:00Z,3232e3,3232e3,12.73,25e3,Tsuzuki Denki Ord Shs,Tower Investment Management,buy,340
8589993083,2010-11-26T00:00:00Z,3537e3,3537e3,13.93,305e3,Tsuzuki Denki Ord Shs,Tower Investment Management,buy,435
8589993083,2010-12-01T00:00:00Z,6344490,6344490,24.71,2807490,Tsuzuki Denki Ord Shs,Tower Investment Management,buy,453
8589993083,2010-12-03T00:00:00Z,7021490,7021490,27.35,677e3,Tsuzuki Denki Ord Shs,Tower Investment Management,buy,555
8589993083,2010-12-06T00:00:00Z,7323490,7323490,28.52,302e3,Tsuzuki Denki Ord Shs,Tower Investment Management,buy,577
8589993083,2010-12-13T00:00:00Z,7632490,7632490,29.73,309e3,Tsuzuki Denki Ord Shs,Tower Investment Management,buy,530
8589993083,2011-01-07T00:00:00Z,7899490,7899490,30.76,267e3,Tsuzuki Denki Ord Shs,Tower Investment Management,buy,492
8589993083,2011-02-10T00:00:00Z,8167490,8167490,31.81,268e3,Tsuzuki Denki Ord Shs,Tower Investment Management,buy,528
8589993083,2011-03-03T00:00:00Z,8431490,8431490,32.84,264e3,Tsuzuki Denki Ord Shs,Tower Investment Management,buy,535
8589993083,2011-03-07T00:00:00Z,8716490,8716490,33.95,285e3,Tsuzuki Denki Ord Shs,Tower Investment Management,buy,591
8589993083,2011-03-09T00:00:00Z,9027490,9027490,35.16,311e3,Tsuzuki Denki Ord Shs,Tower Investment Management,buy,651
8589993083,2011-03-15T00:00:00Z,9429490,9429490,36.72,402e3,Tsuzuki Denki Ord Shs,Tower Investment Management,buy,680
8589993083,2011-03-18T00:00:00Z,9701490,9701490,37.78,272e3,Tsuzuki Denki Ord Shs,Tower Investment Management,buy,790
8589993083,2011-04-05T00:00:00Z,9961490,9961490,38.79,26e4,Tsuzuki Denki Ord Shs,Tower Investment Management,buy,750
8589993083,2011-04-18T00:00:00Z,10041490,10041490,39.11,8e4,Tsuzuki Denki Ord Shs,Tower Investment Management,buy,718
8589993083,2011-06-01T00:00:00Z,10313490,10313490,40.16,272e3,Tsuzuki Denki Ord Shs,Tower Investment Management,buy,740
8589993083,2011-06-17T00:00:00Z,10582490,10582490,41.21,269e3,Tsuzuki Denki Ord Shs,Tower Investment Management,buy,765
8589993083,2011-07-20T00:00:00Z,10843490,10843490,42.23,261e3,Tsuzuki Denki Ord Shs,Tower Investment Management,buy,801
8589993083,2011-08-09T00:00:00Z,11103490,11103490,43.24,26e4,Tsuzuki Denki Ord Shs,Tower Investment Management,buy,712
8589993083,2011-11-16T00:00:00Z,11361490,11361490,44.25,258e3,Tsuzuki Denki Ord Shs,Tower Investment Management,buy,747
8589993083,2011-12-29T00:00:00Z,11620490,11620490,45.25,259e3,Tsuzuki Denki Ord Shs,Tower Investment Management,buy,820
8589993083,2012-04-20T00:00:00Z,11861490,11861490,46.19,241e3,Tsuzuki Denki Ord Shs,Tower Investment Management,buy,640
8589993783,2007-01-15T00:00:00Z,15680,3136,5.81,3136,Invincible Investment REIT Ord Shs,Tower Investment Management,buy,79600
8589993783,2007-04-27T00:00:00Z,11910,2382,4.41,-754,Invincible Investment REIT Ord Shs,Tower Investment Management,sell,8e4
8589994465,2005-05-31T00:00:00Z,2002e3,2002e3,20.03,2002e3,Osaka Organic Chemical Industry Ord Shs,Tower Investment Management,buy,911
8589994465,2005-08-08T00:00:00Z,2239300,2239300,11.2,237300,Osaka Organic Chemical Industry Ord Shs,Tower Investment Management,buy,850
8589994465,2005-09-02T00:00:00Z,2437800,2437800,12.2,198500,Osaka Organic Chemical Industry Ord Shs,Tower Investment Management,buy,880
8589994465,2005-09-28T00:00:00Z,2666800,2666800,13.34,229e3,Osaka Organic Chemical Industry Ord Shs,Tower Investment Management,buy,900
8589994465,2008-09-05T00:00:00Z,2060800,2060800,9.46,-606e3,Osaka Organic Chemical Industry Ord Shs,Tower Investment Management,sell,NA
8589994465,2008-10-15T00:00:00Z,39e4,39e4,1.79,-1670800,Osaka Organic Chemical Industry Ord Shs,Tower Investment Management,sell,421
8589995480,2007-05-15T00:00:00Z,510600,255300,5.27,255300,Kuraudia Holdings Ord Shs,Tower Investment Management,buy,685
8589995480,2007-05-31T00:00:00Z,633600,316800,6.54,61500,Kuraudia Holdings Ord Shs,Tower Investment Management,buy,653.5
8589995480,2007-06-15T00:00:00Z,802400,401200,8.28,84400,Kuraudia Holdings Ord Shs,Tower Investment Management,buy,687.5
8589995480,2007-07-05T00:00:00Z,993200,496600,10.25,95400,Kuraudia Holdings Ord Shs,Tower Investment Management,buy,706.5
8589995480,2007-07-10T00:00:00Z,1163600,581800,12.01,85200,Kuraudia Holdings Ord Shs,Tower Investment Management,buy,700
8589995480,2007-07-13T00:00:00Z,1261200,630600,13.02,48800,Kuraudia Holdings Ord Shs,Tower Investment Management,buy,700
8589995480,2007-08-09T00:00:00Z,1366e3,683e3,14.1,52400,Kuraudia Holdings Ord Shs,Tower Investment Management,buy,635
8589995480,2007-11-12T00:00:00Z,1462600,731300,15.09,48300,Kuraudia Holdings Ord Shs,Tower Investment Management,buy,530.5
8589995480,2008-01-15T00:00:00Z,1569e3,784500,16.19,53200,Kuraudia Holdings Ord Shs,Tower Investment Management,buy,495
8589995480,2008-03-12T00:00:00Z,1665400,832700,17.19,48200,Kuraudia Holdings Ord Shs,Tower Investment Management,buy,480
8589995480,2008-10-09T00:00:00Z,881800,440900,9.1,-391800,Kuraudia Holdings Ord Shs,Tower Investment Management,sell,427
8589995480,2009-03-31T00:00:00Z,733200,366600,7.57,-74300,Kuraudia Holdings Ord Shs,Tower Investment Management,sell,509
8589995480,2010-06-15T00:00:00Z,1560800,780400,16.1,47200,Kuraudia Holdings Ord Shs,Tower Investment Management,buy,607.5
8589995480,2015-04-15T00:00:00Z,610200,610200,6.3,22e4,Kuraudia Holdings Ord Shs,Tower Investment Management,buy,642
8589995480,2017-09-15T00:00:00Z,326e3,326e3,3.36,-284200,Kuraudia Holdings Ord Shs,Tower Investment Management,sell,624
8589995597,2005-10-31T00:00:00Z,184e3,184e3,2.71,184e3,Ultrafabrics Holdings Ord Shs,Tower Investment Management,buy,450
8589995601,2007-05-15T00:00:00Z,673e3,673e3,7.87,103e3,Pla Matels Corp Ord Shs,Tower Investment Management,buy,604
8589995601,2008-10-15T00:00:00Z,295e3,295e3,3.45,-378e3,Pla Matels Corp Ord Shs,Tower Investment Management,sell,NA
8589995651,2006-11-20T00:00:00Z,445500,445500,10.19,67100,Nippon Information Development Ord Shs,Tower Investment Management,buy,1731
8589996288,2008-01-28T00:00:00Z,9868800,9868800,10.65,9868800,Topcon Ord Shs,Taiyo Fund Management,buy,677
8589996288,2008-01-31T00:00:00Z,10918800,10918800,11.78,105e4,Topcon Ord Shs,Taiyo Fund Management,buy,694
8589996288,2008-02-08T00:00:00Z,11904e3,11904e3,12.84,985200,Topcon Ord Shs,Taiyo Fund Management,buy,713
8589996288,2009-02-26T00:00:00Z,12869e3,12869e3,13.88,965e3,Topcon Ord Shs,Taiyo Fund Management,buy,278
8589996288,2009-03-17T00:00:00Z,13832800,13832800,14.92,963800,Topcon Ord Shs,Taiyo Fund Management,buy,352
8589996288,2009-04-03T00:00:00Z,14789500,14789500,15.96,956700,Topcon Ord Shs,Taiyo Fund Management,buy,453
8589996288,2009-05-01T00:00:00Z,15737400,15737400,16.98,947900,Topcon Ord Shs,Taiyo Fund Management,buy,523
8589996288,2009-06-24T00:00:00Z,16683400,16683400,18,946e3,Topcon Ord Shs,Taiyo Fund Management,buy,528
8589996288,2010-07-13T00:00:00Z,16683400,16683400,18,0,Topcon Ord Shs,Taiyo Fund Management,hold,435
8589996288,2010-08-13T00:00:00Z,16683400,16683400,18,0,Topcon Ord Shs,Taiyo Fund Management,hold,380
8589996288,2011-12-14T00:00:00Z,16683400,16683400,18,0,Topcon Ord Shs,Taiyo Fund Management,hold,367
8589996288,2013-07-11T00:00:00Z,16531400,16531400,15.29,-152e3,Topcon Ord Shs,Taiyo Fund Management,sell,1026
8589996288,2013-08-27T00:00:00Z,14879e3,14879e3,13.77,-1652400,Topcon Ord Shs,Taiyo Fund Management,sell,1346
8589996288,2013-09-13T00:00:00Z,13597700,13597700,12.58,-1281300,Topcon Ord Shs,Taiyo Fund Management,sell,1503
8589996288,2013-10-30T00:00:00Z,24897800,24897800,23.0376,-2297600,Topcon Ord Shs,Taiyo Fund Management,sell,1516
8589996288,2014-01-27T00:00:00Z,22171400,22171400,20.5101,-2726400,Topcon Ord Shs,Taiyo Fund Management,sell,1421
8589996288,2014-04-04T00:00:00Z,20208800,20208800,18.7,-1962600,Topcon Ord Shs,Taiyo Fund Management,sell,1763
8589996288,2014-07-24T00:00:00Z,17964200,17964200,16.6217,-2244600,Topcon Ord Shs,Taiyo Fund Management,sell,2348
8589996288,2014-11-06T00:00:00Z,8443100,8443100,7.8115,-1091900,Topcon Ord Shs,Taiyo Fund Management,sell,2705
8589996288,2015-01-14T00:00:00Z,7351900,7351900,6.8019,-1091200,Topcon Ord Shs,Taiyo Fund Management,sell,2506
8589996288,2015-09-04T00:00:00Z,8390800,8390800,7.7633,1242500,Topcon Ord Shs,Taiyo Fund Management,buy,1800
8589996288,2015-09-08T00:00:00Z,9910300,9910300,9.1711,1519500,Topcon Ord Shs,Taiyo Fund Management,buy,1607
8589996288,2015-09-14T00:00:00Z,10991400,10991400,10.1731,1081100,Topcon Ord Shs,Taiyo Fund Management,buy,1717
8589996288,2015-10-30T00:00:00Z,12164300,12164300,11.2513,1172900,Topcon Ord Shs,Taiyo Fund Management,buy,1760
8589996288,2016-02-02T00:00:00Z,13366100,13366100,12.3662,1432e3,Topcon Ord Shs,Taiyo Fund Management,buy,1210
8589996288,2016-02-16T00:00:00Z,12733300,12733300,11.7807,-632800,Topcon Ord Shs,Taiyo Fund Management,sell,1072
8589996288,2016-03-14T00:00:00Z,11643e3,11643e3,10.772,-1090300,Topcon Ord Shs,Taiyo Fund Management,sell,1442
8589996288,2016-04-22T00:00:00Z,10505200,10505200,9.7193,-1137800,Topcon Ord Shs,Taiyo Fund Management,sell,1452
8589996288,2016-05-06T00:00:00Z,11768900,11768900,10.8885,1263700,Topcon Ord Shs,Taiyo Fund Management,buy,1039
8589996288,2016-08-02T00:00:00Z,10930900,10930900,10.1132,-838e3,Topcon Ord Shs,Taiyo Fund Management,sell,1303
8589996288,2016-08-16T00:00:00Z,9711200,9711200,8.9847,-1219700,Topcon Ord Shs,Taiyo Fund Management,sell,1352
8589996288,2016-08-30T00:00:00Z,8567400,8567400,7.9265,-1143800,Topcon Ord Shs,Taiyo Fund Management,sell,1360
8589996288,2016-09-13T00:00:00Z,7434500,7434500,6.8783,-1132900,Topcon Ord Shs,Taiyo Fund Management,sell,1267
8589996288,2016-11-02T00:00:00Z,6219e3,6219e3,5.7538,-1215500,Topcon Ord Shs,Taiyo Fund Management,sell,1659
8589996288,2017-11-29T00:00:00Z,5066300,5066300,4.6873,-1152700,Topcon Ord Shs,Taiyo Fund Management,sell,2567
8589996697,2008-09-12T00:00:00Z,146e4,146e4,7.29,146e4,Central Automotive Products Ord Shs,Tower Investment Management,buy,349
8589996697,2009-08-31T00:00:00Z,93e4,93e4,4.65,-53e4,Central Automotive Products Ord Shs,Tower Investment Management,sell,358
8589997066,2007-05-15T00:00:00Z,288900,288900,5.45,288900,Toba Ord Shs,Ichigo Asset Management,buy,2600
8589997066,2007-06-29T00:00:00Z,346100,346100,6.53,57200,Toba Ord Shs,Ichigo Asset Management,buy,2690
8589997066,2007-08-31T00:00:00Z,413500,413500,7.8,67400,Toba Ord Shs,Ichigo Asset Management,buy,2510
8589997066,2007-09-14T00:00:00Z,437200,437200,8.25,23700,Toba Ord Shs,Ichigo Asset Management,buy,2480
8589997066,2007-10-15T00:00:00Z,490800,490800,9.26,53600,Toba Ord Shs,Ichigo Asset Management,buy,2525
8589997066,2007-11-15T00:00:00Z,546800,546800,10.32,56e3,Toba Ord Shs,Ichigo Asset Management,buy,2450
8589997066,2007-12-07T00:00:00Z,602e3,602e3,11.36,55200,Toba Ord Shs,Ichigo Asset Management,buy,2400
8589997066,2008-01-16T00:00:00Z,649600,649600,12.26,47600,Toba Ord Shs,Ichigo Asset Management,buy,2240
8589997066,2008-01-31T00:00:00Z,703400,703400,13.27,53800,Toba Ord Shs,Ichigo Asset Management,buy,2305
8589997066,2008-04-25T00:00:00Z,756600,756600,14.28,53200,Toba Ord Shs,Ichigo Asset Management,buy,2240
8589997066,2011-07-26T00:00:00Z,1582600,1582600,29.86,69400,Toba Ord Shs,Ichigo Asset Management,buy,1570
8589997066,2014-07-08T00:00:00Z,700700,700700,13.22,-90600,Toba Ord Shs,Ichigo Asset Management,sell,1773
8589997066,2014-07-11T00:00:00Z,588700,588700,11.11,-112e3,Toba Ord Shs,Ichigo Asset Management,sell,1779
8589997066,2014-08-26T00:00:00Z,15e4,15e4,2.83,-438700,Toba Ord Shs,Ichigo Asset Management,sell,1830
8589998249,2008-09-30T00:00:00Z,449500,449500,4.25,-299100,Yagi & Company Ord Shs,Tower Investment Management,sell,1250
8589998791,2007-08-21T00:00:00Z,2281500,2281500,5.07,2281500,Nissha Ord Shs,Taiyo Fund Management,buy,3130
8589998791,2007-10-25T00:00:00Z,2746700,2746700,6.1,465200,Nissha Ord Shs,Taiyo Fund Management,buy,3280
8589998791,2009-06-09T00:00:00Z,2256e3,2256e3,5.01,-490700,Nissha Ord Shs,Taiyo Fund Management,sell,3900
8589998791,2009-06-29T00:00:00Z,1691600,1691600,3.76,-564400,Nissha Ord Shs,Taiyo Fund Management,sell,4580
8589998791,2010-08-05T00:00:00Z,2587600,2587600,5.75,896e3,Nissha Ord Shs,Taiyo Fund Management,buy,1980
8589998791,2010-08-11T00:00:00Z,3052900,3052900,6.78,465300,Nissha Ord Shs,Taiyo Fund Management,buy,1926
8589998791,2012-05-17T00:00:00Z,3548500,3548500,7.88,495600,Nissha Ord Shs,Taiyo Fund Management,buy,903
8589998791,2013-10-02T00:00:00Z,804e4,804e4,17.8575,943e3,Nissha Ord Shs,Taiyo Fund Management,buy,1504
8589998791,2014-02-21T00:00:00Z,10581600,10581600,23.4992,2541600,Nissha Ord Shs,Taiyo Fund Management,buy,1497
8589998791,2015-03-10T00:00:00Z,5385200,5385200,11.9593,-285900,Nissha Ord Shs,Taiyo Fund Management,sell,2448
8589998791,2016-04-14T00:00:00Z,4915500,4915500,10.9162,-469700,Nissha Ord Shs,Taiyo Fund Management,sell,1719
8589998791,2016-05-13T00:00:00Z,4462200,4462200,9.9095,-453300,Nissha Ord Shs,Taiyo Fund Management,sell,2068
8589998791,2016-05-18T00:00:00Z,3791200,3791200,8.4194,-671e3,Nissha Ord Shs,Taiyo Fund Management,sell,2367
8589998791,2016-07-12T00:00:00Z,3486100,3486100,7.7418,-305100,Nissha Ord Shs,Taiyo Fund Management,sell,1912
8589998791,2016-08-08T00:00:00Z,3085700,3085700,6.8526,-400400,Nissha Ord Shs,Taiyo Fund Management,sell,2245
8589998791,2016-08-19T00:00:00Z,2584400,2584400,5.7393,-501300,Nissha Ord Shs,Taiyo Fund Management,sell,2669
8589998791,2017-04-12T00:00:00Z,3245200,3245200,6.9309,660800,Nissha Ord Shs,Taiyo Fund Management,buy,2400
8589998791,2018-01-23T00:00:00Z,4137800,4137800,8.1364,892600,Nissha Ord Shs,Taiyo Fund Management,buy,3125
8589998791,2018-02-19T00:00:00Z,4649300,4649300,9.1422,511500,Nissha Ord Shs,Taiyo Fund Management,buy,3015
8589998791,2018-05-14T00:00:00Z,5335500,5335500,10.4915,686200,Nissha Ord Shs,Taiyo Fund Management,buy,2605
8589999333,2005-06-30T00:00:00Z,642800,642800,7.14,642800,Airtech Japan Ord Shs,Tower Investment Management,buy,1116
8589999333,2006-03-31T00:00:00Z,837100,837100,9.29,194300,Airtech Japan Ord Shs,Tower Investment Management,buy,1320
8589999333,2008-10-31T00:00:00Z,623100,623100,6.94,-214e3,Airtech Japan Ord Shs,Tower Investment Management,sell,343
8589999333,2008-11-28T00:00:00Z,401900,401900,4.48,-221200,Airtech Japan Ord Shs,Tower Investment Management,sell,381
8590000350,2007-05-31T00:00:00Z,236e3,236e3,5.99,236e3,Systems Design Ord Shs,Tower Investment Management,buy,540
8590000379,2016-07-20T00:00:00Z,1391500,1391500,5,1391500,Tenma Ord Shs,Dalton Investments,buy,1697
8590000379,2017-08-03T00:00:00Z,1671200,1671200,6.01,279700,Tenma Ord Shs,Dalton Investments,buy,2283
8590000379,2017-11-14T00:00:00Z,2011e3,2011e3,7.23,339800,Tenma Ord Shs,Dalton Investments,buy,2121
8590000379,2017-11-16T00:00:00Z,2355200,2355200,8.468,344200,Tenma Ord Shs,Dalton Investments,buy,2101
8590000379,2018-05-29T00:00:00Z,2750400,2750400,9.8889,395200,Tenma Ord Shs,Dalton Investments,buy,1911
8590000809,2008-09-30T00:00:00Z,773e3,386500,5.35,-87700,LEC Ord Shs,Tower Investment Management,sell,505
8590000809,2013-12-13T00:00:00Z,1231600,615800,6.45,615800,LEC Ord Shs,Dalton Investments,buy,621
8590000809,2014-02-28T00:00:00Z,1484400,742200,7.78,126400,LEC Ord Shs,Dalton Investments,buy,559
8590000809,2014-10-29T00:00:00Z,2038600,1019300,10.68,98300,LEC Ord Shs,Dalton Investments,buy,564.5
8590000809,2015-05-25T00:00:00Z,2231600,1115800,11.69,96500,LEC Ord Shs,Dalton Investments,buy,679
8590000809,2015-10-05T00:00:00Z,2423e3,1211500,12.7,95700,LEC Ord Shs,Dalton Investments,buy,691
8590000809,2015-12-11T00:00:00Z,2441400,1220700,12.79,9200,LEC Ord Shs,Dalton Investments,buy,658.5
8590000809,2017-05-23T00:00:00Z,2246500,2246500,11.77,1025800,LEC Ord Shs,Dalton Investments,buy,2985
8590000938,2005-09-30T00:00:00Z,731e3,731e3,9.6,731e3,Daisan Ord Shs,Tower Investment Management,buy,668
8590000938,2005-10-19T00:00:00Z,81e4,81e4,10.63,79e3,Daisan Ord Shs,Tower Investment Management,buy,715
8590000938,2005-12-16T00:00:00Z,91e4,91e4,11.95,1e5,Daisan Ord Shs,Tower Investment Management,buy,680
8590000938,2007-11-22T00:00:00Z,31e3,31e3,0.41,-879e3,Daisan Ord Shs,Tower Investment Management,sell,368
8590001760,2014-11-28T00:00:00Z,1547e3,1547e3,5.18,1547e3,Torishima Pump Mfg Ord Shs,Dalton Investments,buy,840
8590001760,2015-06-30T00:00:00Z,1925100,1925100,6.44,378100,Torishima Pump Mfg Ord Shs,Dalton Investments,buy,956
8590001760,2015-09-15T00:00:00Z,2248400,2248400,7.52,323300,Torishima Pump Mfg Ord Shs,Dalton Investments,buy,813
