gempermid,holddate,shareshldadj,shareshld,pctshouthld,shshldchg,comname,name,activity
8589992405,2007-09-10T00:00:00Z,1274800,1274800,14.89,86700,Meiho Enterprise Ord Shs,Tower Investment Management,buy
8589992405,2007-09-21T00:00:00Z,136e4,136e4,15.89,85200,Meiho Enterprise Ord Shs,Tower Investment Management,buy
8589992405,2007-10-17T00:00:00Z,1458200,1458200,17.03,98200,Meiho Enterprise Ord Shs,Tower Investment Management,buy
8589992405,2007-10-26T00:00:00Z,1558e3,1558e3,18.2,99800,Meiho Enterprise Ord Shs,Tower Investment Management,buy
8589992405,2007-11-20T00:00:00Z,1650800,1650800,19.28,92800,Meiho Enterprise Ord Shs,Tower Investment Management,buy
8589992405,2007-12-21T00:00:00Z,1909e3,1909e3,22.3,258200,Meiho Enterprise Ord Shs,Tower Investment Management,buy
8589992405,2008-02-01T00:00:00Z,1960200,1960200,22.9,51200,Meiho Enterprise Ord Shs,Tower Investment Management,buy
8589992405,2008-08-01T00:00:00Z,207e4,207e4,21.43,109800,Meiho Enterprise Ord Shs,Tower Investment Management,buy
8589992405,2008-08-14T00:00:00Z,2220700,2220700,22.99,150700,Meiho Enterprise Ord Shs,Tower Investment Management,buy
8589992405,2008-08-29T00:00:00Z,2323800,2323800,24.05,103100,Meiho Enterprise Ord Shs,Tower Investment Management,buy
8589992405,2009-10-16T00:00:00Z,1927e3,1927e3,19.95,-396800,Meiho Enterprise Ord Shs,Tower Investment Management,sell
8589992405,2010-06-14T00:00:00Z,1927e3,1927e3,19.95,0,Meiho Enterprise Ord Shs,Tower Investment Management,hold
8589992405,2010-12-13T00:00:00Z,1748500,1748500,18.1,-178500,Meiho Enterprise Ord Shs,Tower Investment Management,sell
8589992405,2010-12-20T00:00:00Z,1633e3,1633e3,16.9,-115500,Meiho Enterprise Ord Shs,Tower Investment Management,sell
8589992405,2011-02-07T00:00:00Z,1533e3,1533e3,15.87,-1e5,Meiho Enterprise Ord Shs,Tower Investment Management,sell
8589992405,2011-07-27T00:00:00Z,1402400,1402400,14.52,-130600,Meiho Enterprise Ord Shs,Tower Investment Management,sell
